title;budget;runtime;release_year;is_us_production;genre_Action;genre_Adventure;genre_Animation;genre_Comedy;genre_Crime;genre_Documentary;genre_Drama;genre_Family;genre_Fantasy;genre_Foreign;genre_History;genre_Horror;genre_Music;genre_Mystery;genre_Romance;genre_Science_Fiction;genre_TV_Movie;genre_Thriller;genre_War;genre_Western;popularity
Night at the Museum: Secret of the Tomb;127000000;97.0;2014.0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;115.597753
Megamind;130000000;95.0;2010.0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;68.757242
Harry Potter and the Philosopher's Stone;125000000;152.0;2001.0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;109.984351
R.I.P.D.;130000000;96.0;2013.0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;39.448066
Pirates of the Caribbean: The Curse of the Black Pearl;140000000;143.0;2003.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;271.972889
The Hunger Games: Mockingjay - Part 1;125000000;123.0;2014.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;206.227151
The Da Vinci Code;125000000;149.0;2006.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;45.313197
Rio 2;103000000;102.0;2014.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;42.40024
X2;110000000;133.0;2003.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2.871739
Fast Five;125000000;130.0;2011.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7.255718
Sherlock Holmes: A Game of Shadows;125000000;129.0;2011.0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;81.499621
Clash of the Titans;125000000;106.0;2010.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;47.686442
Total Recall;65000000;113.0;1990.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;43.129703
The 13th Warrior;160000000;102.0;1999.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;27.220157
The Bourne Legacy;130000000;120.0;2012.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;90.33681
Batman & Robin;125000000;125.0;1997.0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;50.073575
How the Grinch Stole Christmas;123000000;104.0;2000.0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;45.419668
The Day After Tomorrow;125000000;124.0;2004.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41.380094
Mission: Impossible II;125000000;123.0;2000.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;54.931334
The Perfect Storm;120000000;130.0;2000.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;25.752118
Fantastic 4: Rise of the Silver Surfer;130000000;92.0;2007.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;60.810723
Life of Pi;120000000;127.0;2012.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;51.328145
Ghost Rider;110000000;114.0;2007.0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;46.834704
Jason Bourne;120000000;123.0;2016.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;62.641286
Charlie's Angels: Full Throttle;120000000;106.0;2003.0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.616115
Prometheus;130000000;124.0;2012.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;68.889395
Stuart Little 2;120000000;78.0;2002.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;27.990284
Elysium;115000000;109.0;2013.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;67.33767
The Chronicles of Riddick;105000000;119.0;2004.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;27.835436
RoboCop;120000000;102.0;2014.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;66.757869
Speed Racer;120000000;135.0;2008.0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;17.060695
How Do You Know;120000000;121.0;2010.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;11.137655
Knight and Day;117000000;109.0;2010.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.906918
Oblivion;120000000;124.0;2013.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;67.698004
Star Wars: Episode III - Revenge of the Sith;113000000;140.0;2005.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;44.108427
Star Wars: Episode II - Attack of the Clones;120000000;142.0;2002.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;43.987061
Monsters, Inc.;115000000;92.0;2001.0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;106.815545
The Wolverine;120000000;126.0;2013.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;15.953444
Star Wars: Episode I - The Phantom Menace;115000000;136.0;1999.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;54.035265
The Croods;135000000;98.0;2013.0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;64.183321
Asterix at the Olympic Games;97250400;116.0;2008.0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;20.344364
Windtalkers;115000000;134.0;2002.0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;18.714197
The Huntsman: Winter's War;115000000;114.0;2016.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.467984
Teenage Mutant Ninja Turtles;125000000;101.0;2014.0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;143.350376
Gravity;105000000;91.0;2013.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;110.153618
Dante's Peak;116000000;108.0;1997.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16.90444
Teenage Mutant Ninja Turtles: Out of the Shadows;135000000;112.0;2016.0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;39.873791
Fantastic Four;120000000;100.0;2015.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;38.126095
Night at the Museum;110000000;108.0;2006.0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;48.780039
San Andreas;110000000;114.0;2015.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;100.412364
Tomorrow Never Dies;110000000;119.0;1997.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;42.887121
The Patriot;110000000;165.0;2000.0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;23.657284
Ocean's Twelve;110000000;125.0;2004.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;76.840712
Mr. & Mrs. Smith;110000000;120.0;2005.0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;44.635452
Insurgent;110000000;119.0;2015.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;103.718387
The Aviator;116000000;170.0;2004.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.616098
Gulliver's Travels;112000000;85.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.845143
The Green Hornet;120000000;119.0;2011.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.703608
300: Rise of an Empire;110000000;102.0;2014.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;71.510596
The Smurfs;110000000;103.0;2011.0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;36.65422
Home on the Range;110000000;76.0;2004.0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19.625972
Allegiant;110000000;121.0;2016.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;86.105615
Real Steel;110000000;127.0;2011.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;37.195046
The Smurfs 2;105000000;105.0;2013.0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;32.473628
Speed 2: Cruise Control;160000000;121.0;1997.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;23.336875
Ender's Game;110000000;114.0;2013.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;45.94834
Live Free or Die Hard;110000000;128.0;2007.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48.93337
The Lord of the Rings: The Fellowship of the Ring;93000000;178.0;2001.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;138.049577
Around the World in 80 Days;110000000;120.0;2004.0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.643776
Ali;107000000;157.0;2001.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.866672
I, Robot;120000000;115.0;2004.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;95.914473
Kingdom of Heaven;130000000;144.0;2005.0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;44.490453
Stuart Little;133000000;84.0;1999.0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;30.475297
The Princess and the Frog;105000000;97.0;2009.0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;62.479574
The Martian;108000000;141.0;2015.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;167.93287
The Island;126000000;136.0;2005.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;37.68056
Town & Country;90000000;104.0;2001.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.004579
Gone in Sixty Seconds;90000000;118.0;2000.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;52.995628
Gladiator;103000000;155.0;2000.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;95.301296
Minority Report;102000000;145.0;2002.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;65.948959
Harry Potter and the Chamber of Secrets;100000000;161.0;2002.0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;132.397737
Casino Royale;150000000;144.0;2006.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;88.935165
Planet of the Apes;100000000;119.0;2001.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;51.188633
Terminator 2: Judgment Day;100000000;137.0;1991.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;101.74155
Public Enemies;80000000;140.0;2009.0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;33.691694
American Gangster;100000000;157.0;2007.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;42.361215
True Lies;115000000;141.0;1994.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;38.729418
The Taking of Pelham 1 2 3;100000000;106.0;2009.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;40.597856
Little Fockers;100000000;98.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;32.389353
The Other Guys;100000000;107.0;2010.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.399642
Eraser;100000000;115.0;1996.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;24.507987
Django Unchained;100000000;165.0;2012.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;82.121691
The Hunchback of Notre Dame;100000000;91.0;1996.0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;46.727941
The Emperor's New Groove;100000000;78.0;2000.0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;51.113717
The Expendables 2;100000000;103.0;2012.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;53.732892
National Treasure;100000000;131.0;2004.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;58.849256
Eragon;100000000;104.0;2006.0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;30.863434
Where the Wild Things Are;100000000;101.0;2009.0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;31.586215
Epic;100000000;102.0;2013.0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;36.711378
The Tourist;100000000;103.0;2010.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;41.426678
End of Days;100000000;121.0;1999.0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;20.652943
Blood Diamond;100000000;143.0;2006.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;52.792678
The Wolf of Wall Street;100000000;180.0;2013.0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;95.007934
Batman Forever;100000000;121.0;1995.0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;48.205606
Starship Troopers;105000000;129.0;1997.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;58.782359
Cloud Atlas;102000000;172.0;2012.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;73.872343
Legend of the Guardians: The Owls of Ga'Hoole;80000000;97.0;2010.0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;37.321848
Catwoman;100000000;104.0;2004.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.271938
Hercules;100000000;99.0;2014.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.842247
Treasure Planet;140000000;95.0;2002.0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;38.924136
Land of the Lost;100000000;102.0;2009.0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19.38841
The Expendables 3;90000000;127.0;2014.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;61.025639
Point Break;105000000;114.0;2015.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;33.507289
Son of the Mask;84000000;94.0;2005.0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;17.815595
In the Heart of the Sea;100000000;122.0;2015.0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;50.767332
The Adventures of Pluto Nash;100000000;95.0;2002.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12.092241
Green Zone;100000000;115.0;2010.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;30.254021
The Peanuts Movie;99000000;88.0;2015.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.308098
The Spanish Prisoner;10000000;110.0;1997.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3.091077
The Mummy Returns;98000000;130.0;2001.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;41.862983
Gangs of New York;100000000;167.0;2002.0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;46.160048
The Flowers of War;94000000;145.0;2011.0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;12.516546
Surf's Up;85000000;85.0;2007.0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;23.230851
The Stepford Wives;90000000;93.0;2004.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19.224754
Black Hawk Down;92000000;144.0;2001.0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;44.455166
The Fifth Element;90000000;126.0;1997.0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;109.528572
Sex and the City 2;100000000;146.0;2010.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;18.325897
The Road to El Dorado;95000000;89.0;2000.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;37.054554
Ice Age: Continental Drift;95000000;88.0;2012.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;65.229868
Cinderella;95000000;105.0;2015.0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;101.187052
The Lovely Bones;65000000;136.0;2009.0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;29.257137
Finding Nemo;94000000;100.0;2003.0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;85.688789
The Lord of the Rings: The Return of the King;94000000;201.0;2003.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;123.630332
The Lord of the Rings: The Two Towers;79000000;179.0;2002.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;106.914973
Seventh Son;95000000;102.0;2014.0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;63.628459
Lara Croft: Tomb Raider;115000000;100.0;2001.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;41.498631
Transcendence;100000000;119.0;2014.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;58.991388
Jurassic Park III;93000000;92.0;2001.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1.859364
Rise of the Planet of the Apes;93000000;105.0;2011.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;138.433168
The Spiderwick Chronicles;90000000;95.0;2008.0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;21.436682
A Good Day to Die Hard;92000000;98.0;2013.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;65.402595
The Alamo;145000000;137.0;2004.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;10.660441
The Incredibles;92000000;115.0;2004.0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;77.817571
Cutthroat Island;98000000;119.0;1995.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.029308
Percy Jackson & the Olympians: The Lightning Thief;95000000;118.0;2010.0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;61.121717
Men in Black;90000000;98.0;1997.0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;104.121555
Toy Story 2;90000000;92.0;1999.0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;73.575118
Unstoppable;100000000;98.0;2010.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;37.698465
Rush Hour 2;90000000;90.0;2001.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;35.814765
What Lies Beneath;100000000;130.0;2000.0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;15.835672
Cloudy with a Chance of Meatballs;100000000;90.0;2009.0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;46.781182
Ice Age: Dawn of the Dinosaurs;90000000;94.0;2009.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;69.457898
The Secret Life of Walter Mitty;90000000;114.0;2013.0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;43.348022
Charlie's Angels;92000000;98.0;2000.0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;40.20395
The Departed;90000000;151.0;2006.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;63.429157
Mulan;90000000;88.0;1998.0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;67.427755
Tropic Thunder;92000000;107.0;2008.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.192048
The Girl with the Dragon Tattoo;90000000;158.0;2011.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;47.651083
Die Hard: With a Vengeance;90000000;128.0;1995.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;51.881077
Sherlock Holmes;90000000;128.0;2009.0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;57.834787
Ben-Hur;100000000;125.0;2016.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;29.608322
Atlantis: The Lost Empire;120000000;95.0;2001.0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;51.548589
Valkyrie;75000000;121.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;38.832842
You Don't Mess with the Zohan;90000000;113.0;2008.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.597344
Pixels;88000000;105.0;2015.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;140.849495
A.I. Artificial Intelligence;100000000;146.0;2001.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;34.035114
The Haunted Mansion;90000000;99.0;2003.0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;16.302378
Contact;90000000;150.0;1997.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;55.249434
Hollow Man;95000000;112.0;2000.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;28.200874
The Interpreter;80000000;128.0;2005.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;18.69984
Percy Jackson: Sea of Monsters;90000000;106.0;2013.0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;40.262261
Lara Croft Tomb Raider: The Cradle of Life;95000000;117.0;2003.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;56.811056
Now You See Me 2;90000000;129.0;2016.0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;51.535701
The Saint;68000000;116.0;1997.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;20.913852
Spy Game;92000000;126.0;2001.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;27.166757
Mission to Mars;90000000;114.0;2000.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;16.058284
Rio;90000000;96.0;2011.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;46.200042
Bicentennial Man;100000000;131.0;1999.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;24.939295
Volcano;90000000;104.0;1997.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;19.836124
The Devil's Own;90000000;107.0;1997.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;15.350451
K-19: The Widowmaker;100000000;138.0;2002.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;15.625949
Conan the Barbarian;20000000;129.0;1982.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;31.802807
Cinderella Man;88000000;144.0;2005.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;24.100863
The Nutcracker: The Untold Story;90000000;110.0;2010.0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3.593349
Seabiscuit;87000000;141.0;2003.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;14.824166
Twister;92000000;113.0;1996.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;32.079995
Cast Away;90000000;143.0;2000.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57.739713
Happy Feet;100000000;108.0;2006.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.272385
The Bourne Supremacy;75000000;108.0;2004.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;53.213931
Air Force One;85000000;124.0;1997.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;36.38795
Ocean's Eleven;85000000;116.0;2001.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;60.929352
The Three Musketeers;75000000;110.0;2011.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;36.605246
Hotel Transylvania;85000000;91.0;2012.0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;56.257411
Enchanted;85000000;107.0;2007.0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;29.21998
Safe House;85000000;115.0;2012.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34.773106
102 Dalmatians;85000000;100.0;2000.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9.895061
Tower Heist;75000000;104.0;2011.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.743324
The Holiday;85000000;136.0;2006.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;44.967453
